,year,taxagroup,taxaname,value
16700,2023.0,invertebrates,Glycera celtica,2
16701,2023.0,invertebrates,Glycera fallax,1
16702,2023.0,invertebrates,Glycera lapidum,3
16703,2023.0,invertebrates,Glycera oxycephala,2
16704,2023.0,invertebrates,Glycera tridactyla,9
16705,2023.0,invertebrates,Glycera unicornis,6
16706,2023.0,invertebrates,Glycinde nordmanni,4
16707,2023.0,invertebrates,Glycymeris glycymeris,1
16708,2023.0,invertebrates,Glyphohesione klatti,1
16709,2023.0,invertebrates,Gnathiidae,1
16710,2023.0,invertebrates,Golfingia sp.,1
16711,2023.0,invertebrates,Goniada maculata,2
16712,2023.0,invertebrates,Goniadella gracilis,2
16713,2023.0,invertebrates,Goodallia triangularis,1
16714,2023.0,invertebrates,Grandidierella japonica,8
16715,2023.0,invertebrates,Grania sp.,3
16716,2023.0,invertebrates,Guernea coalita,1
16717,2023.0,invertebrates,Gyraulus albus,2
16718,2023.0,invertebrates,Haplostylus lobatus,4
16719,2023.0,invertebrates,Haplostylus normani,9
16720,2023.0,invertebrates,Harmothoe antilopes,1
16721,2023.0,invertebrates,Harpinia antennaria,1
16722,2023.0,invertebrates,Harpinia pectinata,1
16723,2023.0,invertebrates,Hediste diversicolor,18
16724,2023.0,invertebrates,Hemigrapsus takanoi,1
16725,2023.0,invertebrates,Hesionura elongata,2
16726,2023.0,invertebrates,Hesiospina aurantiaca,1
16727,2023.0,invertebrates,Heteromastus filiformis,5
16728,2023.0,invertebrates,Hippomedon denticulatus,7
16729,2023.0,invertebrates,Hyala vitrea,2
16730,2023.0,invertebrates,Hyalinoecia tubicola,2
16731,2023.0,invertebrates,Hydrobia acuta,1
16732,2023.0,invertebrates,Hydrobia sp.,1
16733,2023.0,invertebrates,Hydrobiidae,1
16734,2023.0,invertebrates,Insecta,2
16735,2023.0,invertebrates,Iphinoe tenella,3
16736,2023.0,invertebrates,Islamia sp.,1
16737,2023.0,invertebrates,Jasmineira caudata,2
16738,2023.0,invertebrates,Jasmineira elegans,2
16739,2023.0,invertebrates,Jasmineira sp.,1
16740,2023.0,invertebrates,Kirkegaardia sp.,6
16741,2023.0,invertebrates,Kurtiella bidentata,3
16742,2023.0,invertebrates,Labioleanira yhleni,2
16743,2023.0,invertebrates,Lagis koreni,3
16744,2023.0,invertebrates,Laonice bahusiensis,2
16745,2023.0,invertebrates,Lekanesphaera hookeri,6
16746,2023.0,invertebrates,Lepidasthenia brunnea,1
16747,2023.0,invertebrates,Leptocheirus pilosus,2
16748,2023.0,invertebrates,Leptognathiidae,5
16749,2023.0,invertebrates,Leptopentacta elongata,2
16750,2023.0,invertebrates,Leptosynapta inhaerens,2
16751,2023.0,invertebrates,Leptosynapta minuta,2
16752,2023.0,invertebrates,Leucon sp.,1
16753,2023.0,invertebrates,Leucophytia bidentata,1
16754,2023.0,invertebrates,Leucothoe incisa,4
16755,2023.0,invertebrates,Levinsenia flava,2
16756,2023.0,invertebrates,Levinsenia gracilis,2
16757,2023.0,invertebrates,Levinsenia kantauriensis,2
16758,2023.0,invertebrates,Limatula subauriculata,2
16759,2023.0,invertebrates,Liocarcinus pusillus,1
16760,2023.0,invertebrates,Liropus sp.,1
16761,2023.0,invertebrates,Litocorsa stremma,2
16762,2023.0,invertebrates,Loripes orbiculatus,3
16763,2023.0,invertebrates,Lucinella divaricata,1
16764,2023.0,invertebrates,Lumbrinerides acuta,3
16765,2023.0,invertebrates,Lumbrineris latreilli,1
16766,2023.0,invertebrates,Lumbrineris lusitanica,5
16767,2023.0,invertebrates,Macomangulus tenuis,5
16768,2023.0,invertebrates,Macrochaeta clavicornis,1
16769,2023.0,invertebrates,Mactra stultorum,2
16770,2023.0,invertebrates,Magelona alleni,2
16771,2023.0,invertebrates,Magelona filiformis,10
16772,2023.0,invertebrates,Magelona johnstoni,12
16773,2023.0,invertebrates,Magelona minuta,2
16774,2023.0,invertebrates,Magelona wilsoni,1
16775,2023.0,invertebrates,Malacoceros fuliginosus,2
16776,2023.0,invertebrates,Malacoceros indicus,1
16777,2023.0,invertebrates,Malacoceros sp.,1
16778,2023.0,invertebrates,Malacoceros vulgaris,6
16779,2023.0,invertebrates,Maldane glebifex,3
16780,2023.0,invertebrates,Maldanidae,2
16781,2023.0,invertebrates,Malmgrenia andreapolis,2
16782,2023.0,invertebrates,Malmgrenia ljungmani,1
16783,2023.0,invertebrates,Malmgrenia sp.,1
16784,2023.0,invertebrates,Manayunkia aestuarina,1
16785,2023.0,invertebrates,Mangelia attenuata,1
16786,2023.0,invertebrates,Mangelia costulata,4
16787,2023.0,invertebrates,Mangelia sp.,1
16788,2023.0,invertebrates,Mediomastus fragilis,17
16789,2023.0,invertebrates,Mediomastus sp.,1
16790,2023.0,invertebrates,Megaluropus agilis,1
16791,2023.0,invertebrates,Melinna cristata,2
16792,2023.0,invertebrates,Melinna palmata,2
16793,2023.0,invertebrates,Melita palmata,7
16794,2023.0,invertebrates,Melita sp.,1
16795,2023.0,invertebrates,Melitidae,1
16796,2023.0,invertebrates,Metasychis gotoi,1
16797,2023.0,invertebrates,Microclymene tricirrata,2
16798,2023.0,invertebrates,Microphthalmus pseudoaberrans,2
16799,2023.0,invertebrates,Microphthalmus similis,1
16800,2023.0,invertebrates,Moerella donacina,5
16801,2023.0,invertebrates,Montacuta substriata,1
16802,2023.0,invertebrates,Myosotella myosotis,5
16803,2023.0,invertebrates,Myriochele danielsseni,5
16804,2023.0,invertebrates,Mysidopsis sp.,1
16805,2023.0,invertebrates,Neanthes acuminata,2
16806,2023.0,invertebrates,Nebalia troncosoi,2
16807,2023.0,invertebrates,Necallianassa truncata,4
16808,2023.0,invertebrates,Nematoda,16
16809,2023.0,invertebrates,Nemertea,26
16810,2023.0,invertebrates,Neomysis integer,1
16811,2023.0,invertebrates,Nephtys assimilis,5
16812,2023.0,invertebrates,Nephtys cirrosa,12
16813,2023.0,invertebrates,Nephtys hombergii,5
16814,2023.0,invertebrates,Nephtys incisa,2
16815,2023.0,invertebrates,Nereis lamellosa,1
16816,2023.0,invertebrates,Nerillidae,1
16817,2023.0,invertebrates,Ninoe armoricana,2
16818,2023.0,invertebrates,Nothria conchylega,1
16819,2023.0,invertebrates,Nothria maremontana,1
16820,2023.0,invertebrates,Notocirrus scoticus,2
16821,2023.0,invertebrates,Notomastus latericeus,2
16822,2023.0,invertebrates,Notomastus sp.,1
16823,2023.0,invertebrates,Notopygos megalops,1
16824,2023.0,invertebrates,Nototropis falcatus,8
16825,2023.0,invertebrates,Nototropis guttatus,2
16826,2023.0,invertebrates,Nototropis swammerdamei,1
16827,2023.0,invertebrates,Nototropis vedlomensis,1
16828,2023.0,invertebrates,Nucula hanleyi,1
16829,2023.0,invertebrates,Nucula nitidosa,1
16830,2023.0,invertebrates,Nucula sulcata,2
16831,2023.0,invertebrates,Nudisyllis divaricata,1
16832,2023.0,invertebrates,Odontosyllis sp.,1
16833,2023.0,invertebrates,Oedicerotidae,1
16834,2023.0,invertebrates,Oestergrenia digitata,1
16835,2023.0,invertebrates,Oligochaeta,26
16836,2023.0,invertebrates,Onchnesoma steenstrupii steenstrupii,2
16837,2023.0,invertebrates,Oniscidea,3
16838,2023.0,invertebrates,Onuphis eremita,4
16839,2023.0,invertebrates,Ophelia neglecta,1
16840,2023.0,invertebrates,Ophiothrix fragilis,1
16841,2023.0,invertebrates,Ophiura ophiura,6
16842,2023.0,invertebrates,Ophiuroidea,1
16843,2023.0,invertebrates,Ophryotrocha sp.,1
16844,2023.0,invertebrates,Owenia fusiformis,9
16845,2023.0,invertebrates,Oxydromus flexuosus,6
16846,2023.0,invertebrates,Oxyloma elegans,1
16847,2023.0,invertebrates,Papillicardium papillosum,1
16848,2023.0,invertebrates,Paradiopatra calliopae,2
16849,2023.0,invertebrates,Paradoneis armata,13
16850,2023.0,invertebrates,Paradoneis ilvana,2
16851,2023.0,invertebrates,Paradoneis lyra,1
16852,2023.0,invertebrates,Paragnathia formica,5
16853,2023.0,invertebrates,Paramphitrite tetrabranchia,1
16854,2023.0,invertebrates,Paranymphon spinosum,1
16855,2023.0,invertebrates,Paraonidae,1
16856,2023.0,invertebrates,Parapionosyllis cabezali,2
16857,2023.0,invertebrates,Paraprionospio coora,1
16858,2023.0,invertebrates,Parathyasira equalis,1
16859,2023.0,invertebrates,Pariambus typicus,3
16860,2023.0,invertebrates,Parougia caeca,3
16861,2023.0,invertebrates,Parvicardium exiguum,1
16862,2023.0,invertebrates,Peregriana labiata,1
16863,2023.0,invertebrates,Peresiella clymenoides,1
16864,2023.0,invertebrates,Peringia ulvae,27
16865,2023.0,invertebrates,Perioculodes longimanus,2
16866,2023.0,invertebrates,Petta pusilla,1
16867,2023.0,invertebrates,Phascolion strombus strombus,3
16868,2023.0,invertebrates,Phaxas pellucidus,1
16869,2023.0,invertebrates,Phoronis sp.,1
16870,2023.0,invertebrates,Phtisica marina,1
16871,2023.0,invertebrates,Phyllochaetopterus sp.,1
16872,2023.0,invertebrates,Phyllodoce groenlandica,1
16873,2023.0,invertebrates,Phyllodoce lineata,4
16874,2023.0,invertebrates,Phyllodoce mucosa,1
16875,2023.0,invertebrates,Phyllodoce rosea,2
16876,2023.0,invertebrates,Phyllodocidae,1
16877,2023.0,invertebrates,Phylo foetida ligustica,2
16878,2023.0,invertebrates,Phylo norvegica,1
16879,2023.0,invertebrates,Physa sp.,1
16880,2023.0,invertebrates,Pilargis verrucosa,1
16881,2023.0,invertebrates,Pinnotheres pisum,2
16882,2023.0,invertebrates,Pionosyllis sp.,2
16883,2023.0,invertebrates,Pisidium sp.,1
16884,2023.0,invertebrates,Pisione parapari,2
16885,2023.0,invertebrates,Pisione remota,3
16886,2023.0,invertebrates,Pista cristata,1
16887,2023.0,invertebrates,Plakosyllis brevipes,3
16888,2023.0,invertebrates,Planorbella duryi,1
16889,2023.0,invertebrates,Platyhelminthes,2
16890,2023.0,invertebrates,Podarkeopsis sp.,3
16891,2023.0,invertebrates,Podocoryna carnea,3
16892,2023.0,invertebrates,Poecilochaetus serpens,4
16893,2023.0,invertebrates,Polititapes rhomboides,2
16894,2023.0,invertebrates,Polycirrus medusa,4
16895,2023.0,invertebrates,Polycirrus sp.,4
16896,2023.0,invertebrates,Polydora ciliata,2
16897,2023.0,invertebrates,Polydora cornuta,3
16898,2023.0,invertebrates,Polydora sp.,1
16899,2023.0,invertebrates,Polygordius appendiculatus,3
16900,2023.0,invertebrates,Pontocrates altamarinus,2
16901,2023.0,invertebrates,Pontocrates arenarius,1
16902,2023.0,invertebrates,Potamopyrgus antipodarum,3
16903,2023.0,invertebrates,Praxillella lophoseta,3
16904,2023.0,invertebrates,Praxillella praetermissa,2
16905,2023.0,invertebrates,Prionospio cristaventralis,12
16906,2023.0,invertebrates,Prionospio dubia,2
16907,2023.0,invertebrates,Prionospio ehlersi,2
16908,2023.0,invertebrates,Prionospio fallax,5
16909,2023.0,invertebrates,Prionospio maciolekae,2
16910,2023.0,invertebrates,Prionospio parapari,4
16911,2023.0,invertebrates,Prionospio pulchra,3
16912,2023.0,invertebrates,Prionospio rikardoi,3
16913,2023.0,invertebrates,Prionospio sp.,1
16914,2023.0,invertebrates,Processa nouveli,1
16915,2023.0,invertebrates,Processa sp.,1
16916,2023.0,invertebrates,Protodorvillea kefersteini,3
16917,2023.0,invertebrates,Protodrilus sp.,3
16918,2023.0,invertebrates,Protomystides bidentata,2
16919,2023.0,invertebrates,Psamathe fusca,2
16920,2023.0,invertebrates,Pseudomystides limbata,4
16921,2023.0,invertebrates,Pseudopolydora paucibranchiata,5
16922,2023.0,invertebrates,Punctum sp.,1
16923,2023.0,invertebrates,Pupilla sp.,1
16924,2023.0,invertebrates,Pygospio elegans,1
16925,2023.0,invertebrates,Pyramidellidae,1
16926,2023.0,invertebrates,Pyrgiscus crenatus,3
16927,2023.0,invertebrates,Pyrgiscus rufus,1
16928,2023.0,invertebrates,Ringicula auriculata,2
16929,2023.0,invertebrates,Ringicula conformis,1
16930,2023.0,invertebrates,Ruditapes decussatus,6
16931,2023.0,invertebrates,Ruditapes philippinarum,3
16932,2023.0,invertebrates,Ruditapes sp.,11
16933,2023.0,invertebrates,Sagitta sp.,2
16934,2023.0,invertebrates,Salvatoria clavata,1
16935,2023.0,invertebrates,Salvatoria sp.,1
16936,2023.0,invertebrates,Sarsinebalia cristoboi,1
16937,2023.0,invertebrates,Scalibregma inflatum,2
16938,2023.0,invertebrates,Scaphander lignarius,1
16939,2023.0,invertebrates,Schistomeringos sp.,1
16940,2023.0,invertebrates,Scolelepis neglecta,7
16941,2023.0,invertebrates,Scolelepis sp.,2
16942,2023.0,invertebrates,Scoloplos armiger,1
16943,2023.0,invertebrates,Scoloplos sp.,1
16944,2023.0,invertebrates,Scoloplos typicus,9
16945,2023.0,invertebrates,Scrobicularia plana,16
16946,2023.0,invertebrates,Serratina serrata,1
16947,2023.0,invertebrates,Sextonia longirostris,2
16948,2023.0,invertebrates,Sigalion mathildae,6
16949,2023.0,invertebrates,Sige fusigera,3
16950,2023.0,invertebrates,Sinelobus vanhaareni,1
16951,2023.0,invertebrates,Sipunculus nudus,1
16952,2023.0,invertebrates,Spadella sp.,1
16953,2023.0,invertebrates,Sphaerodoridae,1
16954,2023.0,invertebrates,Sphaeromatidae,2
16955,2023.0,invertebrates,Sphaerosyllis bulbosa,3
16956,2023.0,invertebrates,Sphaerosyllis hystrix,3
16957,2023.0,invertebrates,Sphaerosyllis sp.,1
16958,2023.0,invertebrates,Spio decorata,4
16959,2023.0,invertebrates,Spio martinensis,3
16960,2023.0,invertebrates,Spio sp.,1
16961,2023.0,invertebrates,Spiochaetopterus costarum,15
16962,2023.0,invertebrates,Spiophanes afer,1
16963,2023.0,invertebrates,Spiophanes bombyx,4
16964,2023.0,invertebrates,Spiophanes convexus,12
16965,2023.0,invertebrates,Spiophanes pulchram,10
16966,2023.0,invertebrates,Spisula elliptica,2
16967,2023.0,invertebrates,Stenothoe monoculoides,1
16968,2023.0,invertebrates,Sternaspis scutata,3
16969,2023.0,invertebrates,Streblospio eunateae,19
16970,2023.0,invertebrates,Streptodonta pterochaeta,2
16971,2023.0,invertebrates,Streptosyllis sp.,1
16972,2023.0,invertebrates,Streptosyllis websteri,1
16973,2023.0,invertebrates,Syllides convolutus,1
16974,2023.0,invertebrates,Syllis beneliahuae,1
16975,2023.0,invertebrates,Syllis pontxioi,2
16976,2023.0,invertebrates,Synchelidium haplocheles,2
16977,2023.0,invertebrates,Synchelidium maculatum,1
16978,2023.0,invertebrates,Synmerosyllis lamelligera,4
16979,2023.0,invertebrates,Tectura virginea,1
16980,2023.0,invertebrates,Tellimya ferruginosa,2
16981,2023.0,invertebrates,Terebellidae,1
16982,2023.0,invertebrates,Terebellides gentili,2
16983,2023.0,invertebrates,Terebellides parapari,2
16984,2023.0,invertebrates,Terebellides stroemii,3
16985,2023.0,invertebrates,Tetrastemma fozensis,3
16986,2023.0,invertebrates,Tharyx killariensis,1
16987,2023.0,invertebrates,Tharyx sp.,4
16988,2023.0,invertebrates,Theodoxus fluviatilis,2
16989,2023.0,invertebrates,Theora lubrica,2
16990,2023.0,invertebrates,Thracia sp.,1
16991,2023.0,invertebrates,Thracia villosiuscula,1
16992,2023.0,invertebrates,Thyasira flexuosa,6
16993,2023.0,invertebrates,Thyasira sp.,1
16994,2023.0,invertebrates,Thyasira succisa,1
16995,2023.0,invertebrates,Thyone fusus,1
16996,2023.0,invertebrates,Timoclea ovata,1
16997,2023.0,invertebrates,Trichobranchus roseus,1
16998,2023.0,invertebrates,Tritia neritea,4
16999,2023.0,invertebrates,Tritia nitida,2
17000,2023.0,invertebrates,Tritia reticulata,3
17001,2023.0,invertebrates,Tritia varicosa,6
17002,2023.0,invertebrates,Trophonopsis muricata,1
17003,2023.0,invertebrates,Trypanosyllis coeliaca,4
17004,2023.0,invertebrates,Tryphosa nana,1
17005,2023.0,invertebrates,Tryphosites longipes,2
17006,2023.0,invertebrates,Tubulanus polymorphus,8
17007,2023.0,invertebrates,Turbellaria,3
17008,2023.0,invertebrates,Turritellinella tricarinata,2
17009,2023.0,invertebrates,Upogebia pusilla,1
17010,2023.0,invertebrates,Upogebia sp.,1
17011,2023.0,invertebrates,Urothoe brevicornis,2
17012,2023.0,invertebrates,Urothoe elegans,3
17013,2023.0,invertebrates,Urothoe grimaldii,5
17014,2023.0,invertebrates,Urothoe marina,1
17015,2023.0,invertebrates,Urothoe pulchella,10
17016,2023.0,invertebrates,Vemakylindrus cantabricus,1
17017,2023.0,invertebrates,Vemakylindrus sp.,1
17018,2023.0,invertebrates,Venus casina,2
17019,2023.0,invertebrates,Virgularia mirabilis,1
17020,2023.0,invertebrates,Xenostrobus securis,4
17021,2023.0,invertebrates,Xenosyllis scabra,1
17022,2023.0,macroalgae,Acrosorium ciliolatum,16
17023,2023.0,macroalgae,Actinia equina,11
17024,2023.0,macroalgae,Actinia fragacea,1
17025,2023.0,macroalgae,Amathia verticillata,1
17026,2023.0,macroalgae,Anemonia sulcata,8
17027,2023.0,macroalgae,Anotrichium furcellatum,1
17028,2023.0,macroalgae,Apoglossum ruscifolium,5
17029,2023.0,macroalgae,Asparagopsis armata,3
17030,2023.0,macroalgae,Bacillariophyceae,4
17031,2023.0,macroalgae,Bangia atropurpurea,9
17032,2023.0,macroalgae,Bifurcaria bifurcata,12
17033,2023.0,macroalgae,Blidingia minima,6
17034,2023.0,macroalgae,Bolboschoenus maritimus,3
17035,2023.0,macroalgae,Bonnemaisonia asparagoides,1
17036,2023.0,macroalgae,Bonnemaisonia hamifera,3
17037,2023.0,macroalgae,Bonnemaisonia sp.,19
17038,2023.0,macroalgae,Bostrychia scorpioides,11
17039,2023.0,macroalgae,Bryopsis plumosa,2
17040,2023.0,macroalgae,Calliblepharis jubata,6
17041,2023.0,macroalgae,Callithamniella flexilis,10
17042,2023.0,macroalgae,Catenella caespitosa,6
17043,2023.0,macroalgae,Caulacanthus ustulatus,49
17044,2023.0,macroalgae,Centroceras gasparrinii,25
17045,2023.0,macroalgae,Ceramiales,48
17046,2023.0,macroalgae,Chaetomorpha linum,1
17047,2023.0,macroalgae,Champia parvula,19
17048,2023.0,macroalgae,Chondracanthus acicularis,30
17049,2023.0,macroalgae,Chondracanthus teedei,4
17050,2023.0,macroalgae,Chondria coerulescens,14
17051,2023.0,macroalgae,Chondrus crispus,1
17052,2023.0,macroalgae,Chthamalus sp.,45
17053,2023.0,macroalgae,Chylocladia verticillata,1
17054,2023.0,macroalgae,Cladophora sp.,34
17055,2023.0,macroalgae,Cladostephus spongiosus,21
17056,2023.0,macroalgae,Clibanarius erythropus,17
17057,2023.0,macroalgae,Codium adhaerens,21
17058,2023.0,macroalgae,Codium fragile,11
17059,2023.0,macroalgae,Corallina sp.,53
17060,2023.0,macroalgae,Cryptopleura ramosa,12
17061,2023.0,macroalgae,Cutleria multifida,2
17062,2023.0,macroalgae,Demospongiae,4
17063,2023.0,macroalgae,Derbesia tenuissima,2
17064,2023.0,macroalgae,Dictyota dichotoma,22
17065,2023.0,macroalgae,Dictyota dichotoma var. intricata,1
17066,2023.0,macroalgae,Ectocarpales,8
17067,2023.0,macroalgae,Electra pilosa,2
17068,2023.0,macroalgae,Enteromorpha sp.,32
17069,2023.0,macroalgae,Ericaria selaginoides,11
17070,2023.0,macroalgae,Eulalia clavigera,5
17071,2023.0,macroalgae,Falkenbergia rufolanosa,18
17072,2023.0,macroalgae,Feldmannophycus rayssiae,3
17073,2023.0,macroalgae,Fucus ceranoides,10
17074,2023.0,macroalgae,Fucus guiryi,2
17075,2023.0,macroalgae,Fucus sp.,3
17076,2023.0,macroalgae,Fucus spiralis,3
17077,2023.0,macroalgae,Fucus vesiculosus,3
17078,2023.0,macroalgae,Gastroclonium ovatum,1
17079,2023.0,macroalgae,Gelidium corneum,4
17080,2023.0,macroalgae,Gelidium pulchellum,5
17081,2023.0,macroalgae,Gelidium pusillum,30
17082,2023.0,macroalgae,Gelidium spinosum,21
17083,2023.0,macroalgae,Gibbula umbilicalis,10
17084,2023.0,macroalgae,Gracilaria sp.,15
17085,2023.0,macroalgae,Gymnogongrus crenulatus,4
17086,2023.0,macroalgae,Halopithys incurva,6
17087,2023.0,macroalgae,Halopteris scoparia,28
17088,2023.0,macroalgae,Halurus equisetifolius,5
17089,2023.0,macroalgae,Herposiphonia secunda,8
17090,2023.0,macroalgae,Herposiphonia tenella,22
17091,2023.0,macroalgae,Hildenbrandia rubra,34
17092,2023.0,macroalgae,Hymeniacidon perlevis,2
17093,2023.0,macroalgae,Hypnea musciformis,24
17094,2023.0,macroalgae,Hypoglossum hypoglossoides,2
17095,2023.0,macroalgae,Jania corniculata,6
17096,2023.0,macroalgae,Jania rubens,33
17097,2023.0,macroalgae,Jania rubens corniculata,3
17098,2023.0,macroalgae,Laurencia obtusa,17
17099,2023.0,macroalgae,Leathesia marina,17
17100,2023.0,macroalgae,Liagora viscida,1
17101,2023.0,macroalgae,Lichina pygmaea,12
17102,2023.0,macroalgae,Lithophyllum byssoides,9
17103,2023.0,macroalgae,Lithophyllum incrustans,53
17104,2023.0,macroalgae,Lomentaria articulata,5
17105,2023.0,macroalgae,Lyngbya sp.,8
17106,2023.0,macroalgae,Magallana gigas,8
17107,2023.0,macroalgae,Mastocarpus stellatus,5
17108,2023.0,macroalgae,Melarhaphe neritoides,28
17109,2023.0,macroalgae,Mesophyllum lichenoides,22
17110,2023.0,macroalgae,Mytilus galloprovincialis,45
17111,2023.0,macroalgae,Nitophyllum punctatum,16
17112,2023.0,macroalgae,Ophidocladus simpliciusculus,1
17113,2023.0,macroalgae,Osmundea pinnatifida,3
17114,2023.0,macroalgae,Ostrea edulis,7
17115,2023.0,macroalgae,Pachygrapsus marmoratus,6
17116,2023.0,macroalgae,Padina pavonica,7
17117,2023.0,macroalgae,Paracentrotus lividus,11
17118,2023.0,macroalgae,Patella intermedia,43
17119,2023.0,macroalgae,Patella rustica,10
17120,2023.0,macroalgae,Patella ulyssiponensis,32
17121,2023.0,macroalgae,Patella vulgata,28
17122,2023.0,macroalgae,Perforatus perforatus,10
17123,2023.0,macroalgae,Peyssonnelia atropurpurea,2
17124,2023.0,macroalgae,Peyssonnelia coriacea,1
17125,2023.0,macroalgae,Phorcus lineatus,8
17126,2023.0,macroalgae,Phymatolithon lenormandii,1
17127,2023.0,macroalgae,Plocamium cartilagineum,9
17128,2023.0,macroalgae,Polysiphonia atlantica,3
17129,2023.0,macroalgae,Polysiphonia sp.,19
17130,2023.0,macroalgae,Pterocladiella capillacea,14
17131,2023.0,macroalgae,Pterosiphonia complanata,3
