year,taxagroup,siteid,sitename,decimallatitude,decimallongitude,age,value,cumulative_value
2002.0,macroalgae,M-EOK10,Oka Zona 10.Estuario Macroalgas,43.3621546,-2.6750261,21,2,2
2023.0,biota,I-BI10,Hondarribia (desembocadura) (Moluscos),43.3690499,-1.7911753,29,2,994
2003.0,invertebrates,E-OK5,Forua (Salida de la Depuradora),43.3405092,-2.6661725,21,2,6
2011.0,invertebrates,E-OI15,Pasaia de San Pedro (Dársena de Herrera),43.3223598,-1.9311091,21,2,45
2012.0,macroalgae,M-ED4,Deba Zona 04. Estuario Macroalgas,43.2902805,-2.3577586,18,2,6
2022.0,biota,I-B10,Plentzia (desembocadura) (Moluscos),43.4114365,-2.9495939,28,2,976
2005.0,invertebrates,E-L10,Lekeitio (Molino),43.360204,-2.4989305,28,2,54
2023.0,biota,I-B10,Plentzia (desembocadura) (Moluscos),43.4114365,-2.9495939,28,2,978
2011.0,fish,ALI,Lea (Arrastre zona interior estuario),43.3553853,-2.5027585,21,2,29
2008.0,invertebrates,E-L10,Lekeitio (Molino),43.360204,-2.4989305,28,2,66
2005.0,macroalgae,M-EL4,Lea Zona 04.Estuario Macroalgas,43.3573056,-2.501225,21,2,5
2003.0,macroalgae,M-EO10,Orio Zona 10. Estuario Macroalgas,43.2696264,-2.093446,18,2,2
2005.0,macroalgae,M-EA5,Artibai Zona 05.Estuario Macroalgas,43.3196209,-2.43522,21,2,3
2008.0,macroalgae,M-EA5,Artibai Zona 05.Estuario Macroalgas,43.3196209,-2.43522,21,2,5
1997.0,invertebrates,E-D10,Deba (Puente),43.2924654,-2.3571932,28,2,20
1995.0,invertebrates,E-D10,Deba (Puente),43.2924654,-2.3571932,28,2,2
2012.0,macroalgae,M-LO314,Orio Zona 03. Litoral Macroalgas. Height: 14,43.2941006,-2.1484825,0,2,2
2002.0,macroalgae,M-LOK17,Oka Zona 01. Litoral Macroalgas. Height: 7,43.4090005,-2.6963528,3,2,2
2010.0,macroalgae,M-EOI2,Oiartzun Zona 02. Estuario Macroalgas,43.3223631,-1.9295427,18,2,4
2013.0,macroalgae,M-EOI2,Oiartzun Zona 02. Estuario Macroalgas,43.3223631,-1.9295427,18,2,6
2003.0,macroalgae,M-ED2,Deba Zona 02. Estuario Macroalgas,43.2947377,-2.3561461,18,2,2
2021.0,biota,I-BI10,Hondarribia (desembocadura) (Moluscos),43.3690499,-1.7911753,29,2,990
2022.0,biota,I-BI10,Hondarribia (desembocadura) (Moluscos),43.3690499,-1.7911753,29,2,992
2013.0,invertebrates,E-OK5,Forua (Salida de la Depuradora),43.3405092,-2.6661725,21,2,69
2011.0,fish,ALE,Lea (Arrastre zona exterior estuario),43.3585777,-2.4997213,21,2,34
2006.0,macroalgae,M-ED7,Deba Zona 07. Estuario Macroalgas,43.2924493,-2.3672155,18,2,3
2004.0,macroalgae,M-LBI16,Bidasoa Zona 01. Litoral Macroalgas. Height: 6,43.3931766,-1.79582,18,2,2
2023.0,fish,AOKE,Oka (Arrastre zona exterior estuario),43.3850936,-2.686336,21,2,41
2018.0,fish,ANE,Ibaizabal (Arrastre zona exterior estuario),43.3243095,-3.0182416,18,2,15
2019.0,macroalgae,M-LUR18,Urumea Zona 01. Litoral Macroalgas. Height: 8,43.3208656,-2.0154308,12,2,14
2009.0,macroalgae,M-LO310,Orio Zona 03. Litoral Macroalgas. Height: 10,43.2941006,-2.1484825,12,2,2
2013.0,macroalgae,M-LOI27,Oiartzun Zona 02. Litoral Macroalgas. Height: 7,43.3357606,-1.927494,12,2,8
2006.0,macroalgae,M-EO3,Orio Zona 03. Estuario Macroalgas,43.2731257,-2.1324713,18,2,4
2002.0,macroalgae,M-EA4,Artibai Zona 04.Estuario Macroalgas,43.3188291,-2.4353507,21,2,2
2009.0,macroalgae,M-EO3,Orio Zona 03. Estuario Macroalgas,43.2731257,-2.1324713,18,2,6
2018.0,fish,ANM,Ibaizabal (Arrastre zona media estuario),43.3129107,-2.9904061,18,2,20
2004.0,macroalgae,M-LUR17,Urumea Zona 01. Litoral Macroalgas. Height: 7,43.3208656,-2.0154308,15,2,2
2009.0,macroalgae,M-ED5b,Deba Zona 05b. Estuario Macroalgas,43.289972,-2.3589576,15,2,4
2010.0,macroalgae,M-LOI27,Oiartzun Zona 02. Litoral Macroalgas. Height: 7,43.3357606,-1.927494,12,2,6
2012.0,fish,ADI,Deba (Arrastre zona interior estuario),43.2913281,-2.361532,18,2,17
2006.0,macroalgae,M-ED5b,Deba Zona 05b. Estuario Macroalgas,43.289972,-2.3589576,15,2,2
2015.0,macroalgae,M-ED5,Deba Zona 05. Estuario Macroalgas,43.2889966,-2.3584255,18,2,8
2012.0,macroalgae,M-ED5,Deba Zona 05. Estuario Macroalgas,43.2889966,-2.3584255,18,2,6
2015.0,fish,AOI,Oria (Arrastre zona interior estuario),43.2756116,-2.0964997,18,2,27
2014.0,macroalgae,M-EA3,Artibai Zona 03.Estuario Macroalgas,43.3202673,-2.4311935,21,2,14
2020.0,biota,I-A10,Ondarroa (Moluscos),43.3250088,-2.4178904,29,2,941
2003.0,macroalgae,M-EO3,Orio Zona 03. Estuario Macroalgas,43.2731257,-2.1324713,18,2,2
2007.0,macroalgae,M-LOI27,Oiartzun Zona 02. Litoral Macroalgas. Height: 7,43.3357606,-1.927494,12,2,4
2018.0,macroalgae,M-LD214,Deba Zona 02. Litoral Macroalgas. Height: 14,43.3024359,-2.3449192,6,2,4
2003.0,macroalgae,M-ED5,Deba Zona 05. Estuario Macroalgas,43.2889966,-2.3584255,18,2,2
2011.0,fish,AOKE,Oka (Arrastre zona exterior estuario),43.3850936,-2.686336,21,2,32
2001.0,invertebrates,E-L10,Lekeitio (Molino),43.360204,-2.4989305,28,2,34
2021.0,biota,I-B10,Plentzia (desembocadura) (Moluscos),43.4114365,-2.9495939,28,2,974
2004.0,macroalgae,M-LOI27,Oiartzun Zona 02. Litoral Macroalgas. Height: 7,43.3357606,-1.927494,12,2,2
2016.0,macroalgae,M-LOI27,Oiartzun Zona 02. Litoral Macroalgas. Height: 7,43.3357606,-1.927494,12,2,10
2015.0,fish,ANE,Ibaizabal (Arrastre zona exterior estuario),43.3243095,-3.0182416,18,2,13
1993.0,fish,AME,Barbadun (Arrastre zona exterior estuario),43.34246,-3.1153919,31,2,18
2002.0,invertebrates,E-UR10,Donostia (Puente de Santa Catalina),43.3170633,-1.9781998,28,2,31
2022.0,macroalgae,M-EUR7,Urumea Zona 07. Estuario Macroalgas,43.3100191,-1.9648773,18,2,17
2019.0,macroalgae,M-EUR7,Urumea Zona 07. Estuario Macroalgas,43.3100191,-1.9648773,18,2,15
2020.0,macroalgae,M-EA2,Artibai Zona 02.Estuario Macroalgas,43.3201352,-2.4281855,21,2,17
2006.0,macroalgae,M-ED1,Deba Zona 01. Estuario Macroalgas,43.2971977,-2.3564653,18,2,4
2003.0,macroalgae,M-LO16,Orio Zona 01. Litoral Macroalgas. Height: 6,43.2931759,-2.1320877,3,2,2
2022.0,fish,BIDE,Bidasoa (Arrastre zona exterior estuario),43.3725777,-1.7909941,19,2,30
2023.0,invertebrates,E-O10,Orio (Puente de La Autopista),43.282646,-2.1316088,28,2,240
2016.0,macroalgae,M-EUR7,Urumea Zona 07. Estuario Macroalgas,43.3100191,-1.9648773,18,2,13
2015.0,invertebrates,E-N15,Barakaldo (Puente de Rontegi),43.2950701,-2.9739759,21,2,225
2010.0,macroalgae,M-EOI5,Oiartzun Zona 05. Estuario Macroalgas,43.3167562,-1.9032381,18,2,8
2013.0,macroalgae,M-EUR7,Urumea Zona 07. Estuario Macroalgas,43.3100191,-1.9648773,18,2,11
2016.0,fish,BIDI,Bidasoa (Arrastre zona interior estuario_a),43.3482547,-1.7814582,19,2,12
1997.0,fish,AMM,Barbadun (Arrastre zona media estuario),43.3361604,-3.1117531,31,2,36
2020.0,biota,I-L10,Lekeitio (puente) (Moluscos),43.3605368,-2.4988413,29,2,983
2022.0,fish,BIDI,Bidasoa (Arrastre zona interior estuario_a),43.3482547,-1.7814582,19,2,15
2002.0,macroalgae,M-LB27,Butroe Zona 02. Litoral Macroalgas. Height: 7,43.4181537,-2.9494895,21,2,2
2005.0,macroalgae,M-LB27,Butroe Zona 02. Litoral Macroalgas. Height: 7,43.4181537,-2.9494895,21,2,4
2021.0,biota,I-L10,Lekeitio (puente) (Moluscos),43.3605368,-2.4988413,29,2,985
2010.0,macroalgae,M-EUR7,Urumea Zona 07. Estuario Macroalgas,43.3100191,-1.9648773,18,2,9
2001.0,invertebrates,E-UR10,Donostia (Puente de Santa Catalina),43.3170633,-1.9781998,28,2,29
1999.0,invertebrates,E-UR10,Donostia (Puente de Santa Catalina),43.3170633,-1.9781998,28,2,22
2006.0,macroalgae,M-LN15,Ibaizabal Zona 01. Litoral Macroalgas. Height: 5,43.3603986,-3.0515116,3,2,4
2012.0,macroalgae,M-ED7,Deba Zona 07. Estuario Macroalgas,43.2924493,-2.3672155,18,2,6
2003.0,macroalgae,M-ED1,Deba Zona 01. Estuario Macroalgas,43.2971977,-2.3564653,18,2,2
2008.0,invertebrates,E-BI20,Hondarribia (Txingudi),43.3697139,-1.7901006,28,2,133
2005.0,macroalgae,M-EA6,Artibai Zona 06.Estuario Macroalgas,43.3207261,-2.4365788,21,2,3
2008.0,macroalgae,M-EA6,Artibai Zona 06.Estuario Macroalgas,43.3207261,-2.4365788,21,2,5
2020.0,biota,I-D10,Mutriku (playa) (Moluscos),43.3005619,-2.3542476,29,2,989
2006.0,macroalgae,M-EO10,Orio Zona 10. Estuario Macroalgas,43.2696264,-2.093446,18,2,4
2004.0,macroalgae,M-EOI4,Oiartzun Zona 04. Estuario Macroalgas,43.3182635,-1.9158887,18,2,2
2003.0,macroalgae,M-EO2,Orio Zona 02. Estuario Macroalgas,43.2765099,-2.1322753,18,2,2
2007.0,macroalgae,M-EOI4,Oiartzun Zona 04. Estuario Macroalgas,43.3182635,-1.9158887,18,2,4
2006.0,macroalgae,M-LO16,Orio Zona 01. Litoral Macroalgas. Height: 6,43.2931759,-2.1320877,3,2,4
2021.0,macroalgae,M-LD214,Deba Zona 02. Litoral Macroalgas. Height: 14,43.3024359,-2.3449192,6,2,6
2003.0,macroalgae,M-EO11,Orio Zona 11. Estuario Macroalgas,43.2758858,-2.0958794,18,2,2
2015.0,macroalgae,M-LD214,Deba Zona 02. Litoral Macroalgas. Height: 14,43.3024359,-2.3449192,6,2,2
2010.0,macroalgae,M-EOI4,Oiartzun Zona 04. Estuario Macroalgas,43.3182635,-1.9158887,18,2,6
2013.0,macroalgae,M-EOI4,Oiartzun Zona 04. Estuario Macroalgas,43.3182635,-1.9158887,18,2,8
2013.0,macroalgae,M-EOI5,Oiartzun Zona 05. Estuario Macroalgas,43.3167562,-1.9032381,18,2,10
1998.0,fish,AMM,Barbadun (Arrastre zona media estuario),43.3361604,-3.1117531,31,2,38
2003.0,macroalgae,M-LN15,Ibaizabal Zona 01. Litoral Macroalgas. Height: 5,43.3603986,-3.0515116,3,2,2
2016.0,macroalgae,M-EOI4,Oiartzun Zona 04. Estuario Macroalgas,43.3182635,-1.9158887,18,2,10
2023.0,fish,ALM,Lea (Arrastre zona media estuario),43.356949,-2.5041279,21,2,38
2006.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,2
2009.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,3
2003.0,macroalgae,M-EN2,Ibaizabal Zona 02. Estuario Macroalgas,43.3187277,-3.0092988,18,1,1
2021.0,macroalgae,M-EM4,Barbadún Zona 04. Estuario Macroalgas,43.3380328,-3.1122624,18,1,9
2009.0,macroalgae,M-EN2,Ibaizabal Zona 02. Estuario Macroalgas,43.3187277,-3.0092988,18,1,3
2015.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,5
2006.0,macroalgae,M-EN2,Ibaizabal Zona 02. Estuario Macroalgas,43.3187277,-3.0092988,18,1,2
2011.0,macroalgae,M-EB11,Butroe Zona 11.Estuario Macroalgas,43.3912487,-2.9186806,21,1,6
2008.0,macroalgae,M-EB11,Butroe Zona 11.Estuario Macroalgas,43.3912487,-2.9186806,21,1,5
2015.0,macroalgae,M-EN3,Ibaizabal Zona 03. Estuario Macroalgas,43.3163148,-2.9964483,18,1,11
2012.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,4
2003.0,fish,ANE,Ibaizabal (Arrastre zona exterior estuario),43.3243095,-3.0182416,18,1,1
2012.0,macroalgae,M-EN3,Ibaizabal Zona 03. Estuario Macroalgas,43.3163148,-2.9964483,18,1,10
2005.0,macroalgae,M-LOK36,Oka Zona 03. Litoral Macroalgas. Height: 6,43.3945841,-2.6929056,3,1,2
2006.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,2
2009.0,macroalgae,M-EN3,Ibaizabal Zona 03. Estuario Macroalgas,43.3163148,-2.9964483,18,1,9
2014.0,macroalgae,M-EA5,Artibai Zona 05.Estuario Macroalgas,43.3196209,-2.43522,21,1,9
2002.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,1
2018.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,6
2021.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,7
2003.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,1
2015.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,5
2002.0,macroalgae,M-LOK36,Oka Zona 03. Litoral Macroalgas. Height: 6,43.3945841,-2.6929056,3,1,1
1999.0,fish,PV_GAL_RONTEGI,Nerbioi interior (Arrastre zona media masa de agua),43.296997,-2.972804,32,1,34
2004.0,phytoplankton,E-L10,Lekeitio (Molino),43.3602,-2.4989,17,1,70
2009.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,2
2012.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,3
1991.0,fish,PV_GAL_RONTEGI,Nerbioi interior (Arrastre zona media masa de agua),43.296997,-2.972804,32,1,1
2002.0,macroalgae,M-EA6,Artibai Zona 06.Estuario Macroalgas,43.3207261,-2.4365788,21,1,1
2012.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,4
2009.0,macroalgae,M-EN4,Ibaizabal Zona 04. Estuario Macroalgas,43.3106405,-2.9815528,18,1,3
2010.0,macroalgae,M-EUR4,Urumea Zona 04. Estuario Macroalgas,43.3084945,-1.9775788,18,1,5
2015.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,4
2022.0,macroalgae,M-EUR4,Urumea Zona 04. Estuario Macroalgas,43.3084945,-1.9775788,18,1,9
2002.0,macroalgae,M-EA5,Artibai Zona 05.Estuario Macroalgas,43.3196209,-2.43522,21,1,1
2019.0,macroalgae,M-EUR4,Urumea Zona 04. Estuario Macroalgas,43.3084945,-1.9775788,18,1,8
2005.0,macroalgae,M-EB1,Butroe Zona 01.Estuario Macroalgas,43.4068353,-2.9498447,21,1,3
2013.0,fish,UROE,Urola (Arrastre zona exterior estuario),43.3006911,-2.2513491,18,1,23
2018.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,5
2016.0,macroalgae,M-EUR4,Urumea Zona 04. Estuario Macroalgas,43.3084945,-1.9775788,18,1,7
2021.0,macroalgae,M-EN5,Ibaizabal Zona 05. Estuario Macroalgas,43.304644,-2.9857468,18,1,6
2003.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,1
2002.0,macroalgae,M-LOK47,Oka Zona 04. Litoral Macroalgas. Height: 7,43.4023519,-2.6851602,3,1,1
2002.0,macroalgae,M-EB10,Butroe Zona 10.Estuario Macroalgas,43.398102,-2.9199063,21,1,1
2013.0,macroalgae,M-EUR4,Urumea Zona 04. Estuario Macroalgas,43.3084945,-1.9775788,18,1,6
2023.0,macroalgae,M-EB11,Butroe Zona 11.Estuario Macroalgas,43.3912487,-2.9186806,21,1,16
2018.0,fish,AOE,Oria (Arrastre zona exterior estuario),43.2849592,-2.1291107,18,1,36
2005.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,2
2013.0,fish,BIDI,Bidasoa (Arrastre zona interior estuario_a),43.3482547,-1.7814582,19,1,10
2003.0,macroalgae,M-LO22,Orio Zona 02. Litoral Macroalgas. Height: 2,43.2917453,-2.1251432,3,1,1
2014.0,fish,ALM,Lea (Arrastre zona media estuario),43.356949,-2.5041279,21,1,26
2012.0,fish,ANE,Ibaizabal (Arrastre zona exterior estuario),43.3243095,-3.0182416,18,1,11
2004.0,invertebrates,E-OI15,Pasaia de San Pedro (Dársena de Herrera),43.3223598,-1.9311091,21,1,12
2004.0,fish,BIDE,Bidasoa (Arrastre zona exterior estuario),43.3725777,-1.7909941,19,1,1
2013.0,fish,BIDE,Bidasoa (Arrastre zona exterior estuario),43.3725777,-1.7909941,19,1,19
2003.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,1
2003.0,invertebrates,E-UR10,Donostia (Puente de Santa Catalina),43.3170633,-1.9781998,28,1,32
2011.0,macroalgae,M-LB26,Butroe Zona 02. Litoral Macroalgas. Height: 6,43.4181537,-2.9494895,18,1,6
2004.0,fish,BIDI,Bidasoa (Arrastre zona interior estuario_a),43.3482547,-1.7814582,19,1,1
2021.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,7
2019.0,fish,BIDI,Bidasoa (Arrastre zona interior estuario_a),43.3482547,-1.7814582,19,1,13
2006.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,2
2018.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,6
2015.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,5
2012.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,4
2009.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,3
2002.0,invertebrates,L-BI10,Litoral de Hondarribia,43.3967365,-1.8021212,28,1,186
2006.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,2
2023.0,fish,ABE,Butroe (Arrastre zona exterior estuario),43.4006921,-2.945083,26,1,78
2005.0,macroalgae,M-EB9,Butroe Zona 09.Estuario Macroalgas,43.3959885,-2.9237124,21,1,2
2002.0,macroalgae,M-EB9,Butroe Zona 09.Estuario Macroalgas,43.3959885,-2.9237124,21,1,1
2003.0,macroalgae,M-EN8,Ibaizabal Zona 08. Estuario Macroalgas,43.2835976,-2.9714787,18,1,1
2021.0,macroalgae,M-EN7,Ibaizabal Zona 07. Estuario Macroalgas,43.293826,-2.9685277,18,1,7
2011.0,fish,ALM,Lea (Arrastre zona media estuario),43.356949,-2.5041279,21,1,25
2009.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,3
2008.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,3
2006.0,macroalgae,M-ED5,Deba Zona 05. Estuario Macroalgas,43.2889966,-2.3584255,18,1,3
2008.0,macroalgae,M-LB26,Butroe Zona 02. Litoral Macroalgas. Height: 6,43.4181537,-2.9494895,18,1,5
2013.0,invertebrates,E-OK10,Murueta (Astillero),43.3646562,-2.6840717,28,1,203
2009.0,macroalgae,M-ED7,Deba Zona 07. Estuario Macroalgas,43.2924493,-2.3672155,18,1,4
2003.0,macroalgae,M-ED7,Deba Zona 07. Estuario Macroalgas,43.2924493,-2.3672155,18,1,1
2012.0,macroalgae,M-ED6,Deba Zona 06. Estuario Macroalgas,43.2913279,-2.361495,18,1,4
2012.0,fish,ALE,Lea (Arrastre zona exterior estuario),43.3585777,-2.4997213,21,1,35
2009.0,macroalgae,M-ED6,Deba Zona 06. Estuario Macroalgas,43.2913279,-2.361495,18,1,3
2006.0,macroalgae,M-ED6,Deba Zona 06. Estuario Macroalgas,43.2913279,-2.361495,18,1,2
2003.0,macroalgae,M-ED6,Deba Zona 06. Estuario Macroalgas,43.2913279,-2.361495,18,1,1
1997.0,invertebrates,E-L10,Lekeitio (Molino),43.360204,-2.4989305,28,1,18
2009.0,macroalgae,M-ED5,Deba Zona 05. Estuario Macroalgas,43.2889966,-2.3584255,18,1,4
2003.0,macroalgae,M-EO1,Orio Zona 01. Estuario Macroalgas,43.2883975,-2.1312928,18,1,1
2011.0,fish,ABM,Butroe (Arrastre zona media estuario),43.39317,-2.9384467,26,1,72
2009.0,macroalgae,M-ED4,Deba Zona 04. Estuario Macroalgas,43.2902805,-2.3577586,18,1,4
2021.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,7
2018.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,6
2006.0,macroalgae,M-ED3,Deba Zona 03. Estuario Macroalgas,43.2920333,-2.3572101,18,1,4
2015.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,5
2012.0,macroalgae,M-EN9,Ibaizabal Zona 09. Estuario Macroalgas,43.2652775,-2.956775,18,1,4
2004.0,macroalgae,M-EOI2,Oiartzun Zona 02. Estuario Macroalgas,43.3223631,-1.9295427,18,1,1
2007.0,macroalgae,M-EOI2,Oiartzun Zona 02. Estuario Macroalgas,43.3223631,-1.9295427,18,1,2
2023.0,macroalgae,M-LB210,Butroe Zona 02. Litoral Macroalgas. Height: 10,43.4181537,-2.9494895,6,1,3
2020.0,macroalgae,M-LB210,Butroe Zona 02. Litoral Macroalgas. Height: 10,43.4181537,-2.9494895,6,1,2
2017.0,macroalgae,M-LB210,Butroe Zona 02. Litoral Macroalgas. Height: 10,43.4181537,-2.9494895,6,1,1
2023.0,fish,AAI,Artibai (Arrastre zona interior estuario),43.3203437,-2.4284549,21,1,34
2013.0,fish,BIDIb,Bidasoa (Arrastre zona interior estuario_b),43.3422605,-1.7707831,13,1,4
2018.0,macroalgae,M-EN7,Ibaizabal Zona 07. Estuario Macroalgas,43.293826,-2.9685277,18,1,6
2013.0,fish,URUM,Urumea (Arrastre zona media estuario),43.3086157,-1.9740256,18,1,24
2009.0,macroalgae,M-EM3,Barbadún Zona 03. Estuario Macroalgas,43.3417916,-3.1173646,18,1,3
2006.0,macroalgae,M-EN7,Ibaizabal Zona 07. Estuario Macroalgas,43.293826,-2.9685277,18,1,2
2016.0,fish,OIAM,Oiartzun (Arrastre zona media estuario),43.3234543,-1.9201378,18,1,20
2003.0,macroalgae,M-EN7,Ibaizabal Zona 07. Estuario Macroalgas,43.293826,-2.9685277,18,1,1
2007.0,macroalgae,M-LBI218,Bidasoa Zona 02. Litoral Macroalgas. Height: 18,43.391142,-1.7907362,9,1,2
2010.0,macroalgae,M-LBI218,Bidasoa Zona 02. Litoral Macroalgas. Height: 18,43.391142,-1.7907362,9,1,3
2013.0,macroalgae,M-LBI218,Bidasoa Zona 02. Litoral Macroalgas. Height: 18,43.391142,-1.7907362,9,1,4
2015.0,macroalgae,M-EM3,Barbadún Zona 03. Estuario Macroalgas,43.3417916,-3.1173646,18,1,8
2021.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,7
2018.0,macroalgae,M-EN6,Ibaizabal Zona 06. Estuario Macroalgas,43.3004738,-2.9786956,18,1,6
2009.0,macroalgae,M-EM4,Barbadún Zona 04. Estuario Macroalgas,43.3380328,-3.1122624,18,1,5
2012.0,macroalgae,M-EM4,Barbadún Zona 04. Estuario Macroalgas,43.3380328,-3.1122624,18,1,6
2008.0,macroalgae,M-EB7,Butroe Zona 07.Estuario Macroalgas,43.3948107,-2.9421495,21,1,3
2018.0,fish,URUE,Urumea (Arrastre zona exterior estuario),43.3221042,-1.9790279,18,1,26
2007.0,fish,URUE,Urumea (Arrastre zona exterior estuario),43.3221042,-1.9790279,18,1,7
2015.0,macroalgae,M-EM4,Barbadún Zona 04. Estuario Macroalgas,43.3380328,-3.1122624,18,1,7
2023.0,macroalgae,M-EB13,Butroe Zona 13.Estuario Macroalgas,43.3812564,-2.9225951,21,1,13
2020.0,macroalgae,M-EB13,Butroe Zona 13.Estuario Macroalgas,43.3812564,-2.9225951,21,1,12
2017.0,macroalgae,M-EB13,Butroe Zona 13.Estuario Macroalgas,43.3812564,-2.9225951,21,1,11
2018.0,macroalgae,M-EM4,Barbadún Zona 04. Estuario Macroalgas,43.3380328,-3.1122624,18,1,8
2020.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,7
2017.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,6
2014.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,5
2011.0,macroalgae,M-EB12,Butroe Zona 12.Estuario Macroalgas,43.3840122,-2.9232212,21,1,4
2004.0,macroalgae,M-LBI218,Bidasoa Zona 02. Litoral Macroalgas. Height: 18,43.391142,-1.7907362,9,1,1
2006.0,macroalgae,M-EM3,Barbadún Zona 03. Estuario Macroalgas,43.3417916,-3.1173646,18,1,2
2003.0,macroalgae,M-EM3,Barbadún Zona 03. Estuario Macroalgas,43.3417916,-3.1173646,18,1,1
2005.0,macroalgae,M-EB4,Butroe Zona 04.Estuario Macroalgas,43.4015021,-2.9443413,21,1,5
2005.0,macroalgae,M-EB7,Butroe Zona 07.Estuario Macroalgas,43.3948107,-2.9421495,21,1,2
2002.0,macroalgae,M-EB7,Butroe Zona 07.Estuario Macroalgas,43.3948107,-2.9421495,21,1,1
2004.0,fish,OIAI1,Oiartzun (Arrastre zona interior 1 estuario Lezo),43.3229141,-1.907814,18,1,1
2014.0,fish,AAI,Artibai (Arrastre zona interior estuario),43.3203437,-2.4284549,21,1,28
2011.0,macroalgae,M-EB6,Butroe Zona 06.Estuario Macroalgas,43.3967373,-2.9414685,21,1,4
2008.0,macroalgae,M-EB6,Butroe Zona 06.Estuario Macroalgas,43.3967373,-2.9414685,21,1,3
2005.0,macroalgae,M-EB6,Butroe Zona 06.Estuario Macroalgas,43.3967373,-2.9414685,21,1,2
2002.0,macroalgae,M-EB6,Butroe Zona 06.Estuario Macroalgas,43.3967373,-2.9414685,21,1,1
2004.0,fish,OIAI2,Oiartzun (Arrastre zona interior 2 estuario Herrera),43.3223947,-1.9290735,18,1,1
2007.0,fish,OIAI2,Oiartzun (Arrastre zona interior 2 estuario Herrera),43.3223947,-1.9290735,18,1,2
2023.0,macroalgae,M-LB29,Butroe Zona 02. Litoral Macroalgas. Height: 9,43.4181537,-2.9494895,6,1,13
2015.0,macroalgae,M-EN7,Ibaizabal Zona 07. Estuario Macroalgas,43.293826,-2.9685277,18,1,5
